	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
166	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	16	MYH11:16:15853304:C	65	4	primary		
167	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	16	MYH11:16:15853304:C	40	37	primary	0.6	1.8
168	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	16	MYH11:16:15853304:C	37	60	primary	0.61	3.6
169	9	CRUK0369_SU_T1.R8	9	primary_SU_T1.R8	16	MYH11:16:15853304:C	110	0	primary	0.31	1.95
170	0	CRUK0369_SU_FLN2	0	LN_SU_FLN2	17	DMXL1:5:118500238:C	481	92	metastasis		
171	1	CRUK0369_SU_LN3	1	LN_SU_LN3	17	DMXL1:5:118500238:C	824	102	metastasis	0.11	3.55
172	2	CRUK0369_SU_T1.R1	2	primary_SU_T1.R1	17	DMXL1:5:118500238:C	452	218	primary	0.36	3.5
173	3	CRUK0369_SU_T1.R2	3	primary_SU_T1.R2	17	DMXL1:5:118500238:C	441	266	primary	0.3	3.55
174	4	CRUK0369_SU_T1.R3	4	primary_SU_T1.R3	17	DMXL1:5:118500238:C	134	678	primary	0.72	3.35
175	5	CRUK0369_SU_T1.R4	5	primary_SU_T1.R4	17	DMXL1:5:118500238:C	300	402	primary	0.48	3.45
176	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	17	DMXL1:5:118500238:C	540	52	primary		
177	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	17	DMXL1:5:118500238:C	273	310	primary	0.6	1.8
178	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	17	DMXL1:5:118500238:C	213	353	primary	0.61	3.6
179	9	CRUK0369_SU_T1.R8	9	primary_SU_T1.R8	17	DMXL1:5:118500238:C	496	131	primary	0.31	1.95
180	0	CRUK0369_SU_FLN2	0	LN_SU_FLN2	18	SH3BP1:22:38051724:C	188	16	metastasis		
181	1	CRUK0369_SU_LN3	1	LN_SU_LN3	18	SH3BP1:22:38051724:C	82	9	metastasis	0.11	3.55
182	2	CRUK0369_SU_T1.R1	2	primary_SU_T1.R1	18	SH3BP1:22:38051724:C	43	18	primary	0.36	3.5
183	3	CRUK0369_SU_T1.R2	3	primary_SU_T1.R2	18	SH3BP1:22:38051724:C	37	27	primary	0.3	3.55
184	4	CRUK0369_SU_T1.R3	4	primary_SU_T1.R3	18	SH3BP1:22:38051724:C	6	30	primary	0.72	3.35
185	5	CRUK0369_SU_T1.R4	5	primary_SU_T1.R4	18	SH3BP1:22:38051724:C	33	41	primary	0.48	3.45
186	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	18	SH3BP1:22:38051724:C	180	17	primary		
187	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	18	SH3BP1:22:38051724:C	31	21	primary	0.6	1.8
188	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	18	SH3BP1:22:38051724:C	15	46	primary	0.61	3.6
189	9	CRUK0369_SU_T1.R8	9	primary_SU_T1.R8	18	SH3BP1:22:38051724:C	57	19	primary	0.31	1.95
190	0	CRUK0369_SU_FLN2	0	LN_SU_FLN2	19	APC:5:112151282:G	802	152	metastasis		
191	1	CRUK0369_SU_LN3	1	LN_SU_LN3	19	APC:5:112151282:G	2050	232	metastasis	0.11	3.55
192	2	CRUK0369_SU_T1.R1	2	primary_SU_T1.R1	19	APC:5:112151282:G	1021	590	primary	0.36	3.5
193	3	CRUK0369_SU_T1.R2	3	primary_SU_T1.R2	19	APC:5:112151282:G	1094	604	primary	0.3	3.55
194	4	CRUK0369_SU_T1.R3	4	primary_SU_T1.R3	19	APC:5:112151282:G	303	1498	primary	0.72	3.35
195	5	CRUK0369_SU_T1.R4	5	primary_SU_T1.R4	19	APC:5:112151282:G	850	1045	primary	0.48	3.45
196	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	19	APC:5:112151282:G	1210	128	primary		
197	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	19	APC:5:112151282:G	739	679	primary	0.6	1.8
198	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	19	APC:5:112151282:G	440	701	primary	0.61	3.6
199	9	CRUK0369_SU_T1.R8	9	primary_SU_T1.R8	19	APC:5:112151282:G	1286	295	primary	0.31	1.95
200	0	CRUK0369_SU_FLN2	0	LN_SU_FLN2	20	CDH18:5:21121191:G	413	448	metastasis		
201	1	CRUK0369_SU_LN3	1	LN_SU_LN3	20	CDH18:5:21121191:G	801	510	metastasis	0.11	3.55
202	2	CRUK0369_SU_T1.R1	2	primary_SU_T1.R1	20	CDH18:5:21121191:G	517	958	primary	0.36	3.5
203	3	CRUK0369_SU_T1.R2	3	primary_SU_T1.R2	20	CDH18:5:21121191:G	403	510	primary	0.3	3.55
204	4	CRUK0369_SU_T1.R3	4	primary_SU_T1.R3	20	CDH18:5:21121191:G	127	622	primary	0.72	3.35
205	5	CRUK0369_SU_T1.R4	5	primary_SU_T1.R4	20	CDH18:5:21121191:G	288	902	primary	0.48	3.45
206	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	20	CDH18:5:21121191:G	366	91	primary		
207	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	20	CDH18:5:21121191:G	258	544	primary	0.6	1.8
208	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	20	CDH18:5:21121191:G	200	807	primary	0.61	3.6
209	9	CRUK0369_SU_T1.R8	9	primary_SU_T1.R8	20	CDH18:5:21121191:G	454	701	primary	0.31	1.95
210	0	CRUK0369_SU_FLN2	0	LN_SU_FLN2	21	TBC1D22A:22:47188757:G	170	25	metastasis		
211	1	CRUK0369_SU_LN3	1	LN_SU_LN3	21	TBC1D22A:22:47188757:G	218	20	metastasis	0.11	3.55
212	2	CRUK0369_SU_T1.R1	2	primary_SU_T1.R1	21	TBC1D22A:22:47188757:G	94	54	primary	0.36	3.5
213	3	CRUK0369_SU_T1.R2	3	primary_SU_T1.R2	21	TBC1D22A:22:47188757:G	94	69	primary	0.3	3.55
214	4	CRUK0369_SU_T1.R3	4	primary_SU_T1.R3	21	TBC1D22A:22:47188757:G	16	77	primary	0.72	3.35
215	5	CRUK0369_SU_T1.R4	5	primary_SU_T1.R4	21	TBC1D22A:22:47188757:G	73	131	primary	0.48	3.45
216	6	CRUK0369_SU_T1.R5	6	primary_SU_T1.R5	21	TBC1D22A:22:47188757:G	184	18	primary		
217	7	CRUK0369_SU_T1.R6	7	primary_SU_T1.R6	21	TBC1D22A:22:47188757:G	75	47	primary	0.6	1.8
218	8	CRUK0369_SU_T1.R7	8	primary_SU_T1.R7	21	TBC1D22A:22:47188757:G	37	122	primary	0.61	3.6
