	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
15	1	CRUK0343_SU_LN1	1	LN_SU_LN1	2	SFI1:22:31926910:T	29	103	metastasis	0.73	3.1
16	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	2	SFI1:22:31926910:T	67	55	primary	0.37	3.1
17	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	2	SFI1:22:31926910:T	62	70	primary	0.51	2.9
18	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	2	SFI1:22:31926910:T	103	30	primary	0.31	3.45
19	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	2	SFI1:22:31926910:T	87	62	primary	0.44	3.1
20	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	2	SFI1:22:31926910:T	62	65	primary	0.45	3.05
21	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	3	PLXNB3:23:153036987:C	50	65	metastasis	0.6	3.05
22	1	CRUK0343_SU_LN1	1	LN_SU_LN1	3	PLXNB3:23:153036987:C	32	99	metastasis	0.73	3.1
23	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	3	PLXNB3:23:153036987:C	88	71	primary	0.37	3.1
24	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	3	PLXNB3:23:153036987:C	97	72	primary	0.51	2.9
25	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	3	PLXNB3:23:153036987:C	112	92	primary	0.31	3.45
26	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	3	PLXNB3:23:153036987:C	80	59	primary	0.44	3.1
27	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	3	PLXNB3:23:153036987:C	74	84	primary	0.45	3.05
28	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	4	LOC100506422:9:26116852:G	94	102	metastasis	0.6	3.05
29	1	CRUK0343_SU_LN1	1	LN_SU_LN1	4	LOC100506422:9:26116852:G	56	168	metastasis	0.73	3.1
30	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	4	LOC100506422:9:26116852:G	205	104	primary	0.37	3.1
31	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	4	LOC100506422:9:26116852:G	144	114	primary	0.51	2.9
32	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	4	LOC100506422:9:26116852:G	252	118	primary	0.31	3.45
33	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	4	LOC100506422:9:26116852:G	161	135	primary	0.44	3.1
34	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	4	LOC100506422:9:26116852:G	151	111	primary	0.45	3.05
35	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	5	CYB5R3:22:43023605:G	229	366	metastasis	0.6	3.05
36	1	CRUK0343_SU_LN1	1	LN_SU_LN1	5	CYB5R3:22:43023605:G	200	599	metastasis	0.73	3.1
37	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	5	CYB5R3:22:43023605:G	893	1	primary	0.37	3.1
38	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	5	CYB5R3:22:43023605:G	855	0	primary	0.51	2.9
39	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	5	CYB5R3:22:43023605:G	978	1	primary	0.31	3.45
40	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	5	CYB5R3:22:43023605:G	780	0	primary	0.44	3.1
41	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	5	CYB5R3:22:43023605:G	870	0	primary	0.45	3.05
42	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	6	SDF2L1:22:21996789:C	132	192	metastasis	0.6	3.05
43	1	CRUK0343_SU_LN1	1	LN_SU_LN1	6	SDF2L1:22:21996789:C	81	225	metastasis	0.73	3.1
44	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	6	SDF2L1:22:21996789:C	192	157	primary	0.37	3.1
45	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	6	SDF2L1:22:21996789:C	168	156	primary	0.51	2.9
46	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	6	SDF2L1:22:21996789:C	247	102	primary	0.31	3.45
47	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	6	SDF2L1:22:21996789:C	150	106	primary	0.44	3.1
48	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	6	SDF2L1:22:21996789:C	184	140	primary	0.45	3.05
49	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	7	ATP11A:13:113510276:G	171	120	metastasis	0.6	3.05
50	1	CRUK0343_SU_LN1	1	LN_SU_LN1	7	ATP11A:13:113510276:G	74	198	metastasis	0.73	3.1
51	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	7	ATP11A:13:113510276:G	251	93	primary	0.37	3.1
52	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	7	ATP11A:13:113510276:G	158	147	primary	0.51	2.9
53	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	7	ATP11A:13:113510276:G	285	105	primary	0.31	3.45
54	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	7	ATP11A:13:113510276:G	212	132	primary	0.44	3.1
55	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	7	ATP11A:13:113510276:G	218	147	primary	0.45	3.05
56	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	8	DIS3:13:73335661:T	47	62	metastasis	0.6	3.05
57	1	CRUK0343_SU_LN1	1	LN_SU_LN1	8	DIS3:13:73335661:T	41	106	metastasis	0.73	3.1
58	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	8	DIS3:13:73335661:T	103	65	primary	0.37	3.1
59	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	8	DIS3:13:73335661:T	79	78	primary	0.51	2.9
60	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	8	DIS3:13:73335661:T	106	74	primary	0.31	3.45
61	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	8	DIS3:13:73335661:T	100	64	primary	0.44	3.1
62	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	8	DIS3:13:73335661:T	101	81	primary	0.45	3.05
63	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	9	TBX3:12:115112439:T	331	350	metastasis	0.6	3.05
64	1	CRUK0343_SU_LN1	1	LN_SU_LN1	9	TBX3:12:115112439:T	163	408	metastasis	0.73	3.1
65	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	9	TBX3:12:115112439:T	454	242	primary	0.37	3.1
66	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	9	TBX3:12:115112439:T	319	321	primary	0.51	2.9
67	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	9	TBX3:12:115112439:T	578	183	primary	0.31	3.45
68	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	9	TBX3:12:115112439:T	336	277	primary	0.44	3.1
69	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	9	TBX3:12:115112439:T	344	295	primary	0.45	3.05
70	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	10	COL21A1:6:55924778:T	106	73	metastasis	0.6	3.05
71	1	CRUK0343_SU_LN1	1	LN_SU_LN1	10	COL21A1:6:55924778:T	131	188	metastasis	0.73	3.1
72	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	10	COL21A1:6:55924778:T	241	129	primary	0.37	3.1
73	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	10	COL21A1:6:55924778:T	212	132	primary	0.51	2.9
74	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	10	COL21A1:6:55924778:T	251	103	primary	0.31	3.45
75	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	10	COL21A1:6:55924778:T	239	136	primary	0.44	3.1
76	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	10	COL21A1:6:55924778:T	230	141	primary	0.45	3.05
77	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	11	SYCP2:20:58456387:C	26	14	metastasis	0.6	3.05
78	1	CRUK0343_SU_LN1	1	LN_SU_LN1	11	SYCP2:20:58456387:C	22	31	metastasis	0.73	3.1
79	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	11	SYCP2:20:58456387:C	39	15	primary	0.37	3.1
80	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	11	SYCP2:20:58456387:C	22	20	primary	0.51	2.9
81	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	11	SYCP2:20:58456387:C	51	21	primary	0.31	3.45
82	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	11	SYCP2:20:58456387:C	43	29	primary	0.44	3.1
83	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	11	SYCP2:20:58456387:C	28	20	primary	0.45	3.05
84	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	12	SEPT4:17:56609303:G	45	16	metastasis	0.6	3.05
85	1	CRUK0343_SU_LN1	1	LN_SU_LN1	12	SEPT4:17:56609303:G	46	64	metastasis	0.73	3.1
86	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	12	SEPT4:17:56609303:G	65	36	primary	0.37	3.1
87	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	12	SEPT4:17:56609303:G	67	51	primary	0.51	2.9
88	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	12	SEPT4:17:56609303:G	89	27	primary	0.31	3.45
89	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	12	SEPT4:17:56609303:G	53	26	primary	0.44	3.1
90	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	12	SEPT4:17:56609303:G	57	29	primary	0.45	3.05
91	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	13	KRAS:12:25398244:C	212	294	metastasis	0.6	3.05
92	1	CRUK0343_SU_LN1	1	LN_SU_LN1	13	KRAS:12:25398244:C	414	522	metastasis	0.73	3.1
93	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	13	KRAS:12:25398244:C	486	323	primary	0.37	3.1
94	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	13	KRAS:12:25398244:C	390	335	primary	0.51	2.9
95	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	13	KRAS:12:25398244:C	476	284	primary	0.31	3.45
96	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	13	KRAS:12:25398244:C	431	373	primary	0.44	3.1
97	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	13	KRAS:12:25398244:C	441	382	primary	0.45	3.05
98	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	14	TMEM161B:5:87494870:A	154	161	metastasis	0.6	3.05
99	1	CRUK0343_SU_LN1	1	LN_SU_LN1	14	TMEM161B:5:87494870:A	320	408	metastasis	0.73	3.1
100	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	14	TMEM161B:5:87494870:A	451	217	primary	0.37	3.1
101	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	14	TMEM161B:5:87494870:A	332	234	primary	0.51	2.9
102	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	14	TMEM161B:5:87494870:A	608	135	primary	0.31	3.45
103	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	14	TMEM161B:5:87494870:A	392	270	primary	0.44	3.1
104	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	14	TMEM161B:5:87494870:A	352	234	primary	0.45	3.05
105	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	15	GBF1:10:104141923:G	422	371	metastasis	0.6	3.05
106	1	CRUK0343_SU_LN1	1	LN_SU_LN1	15	GBF1:10:104141923:G	358	454	metastasis	0.73	3.1
107	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	15	GBF1:10:104141923:G	485	335	primary	0.37	3.1
108	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	15	GBF1:10:104141923:G	497	331	primary	0.51	2.9
109	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	15	GBF1:10:104141923:G	682	274	primary	0.31	3.45
110	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	15	GBF1:10:104141923:G	448	257	primary	0.44	3.1
111	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	15	GBF1:10:104141923:G	407	336	primary	0.45	3.05
112	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	16	SLCO4A1:20:61299541:G	228	172	metastasis	0.6	3.05
113	1	CRUK0343_SU_LN1	1	LN_SU_LN1	16	SLCO4A1:20:61299541:G	381	437	metastasis	0.73	3.1
114	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	16	SLCO4A1:20:61299541:G	485	297	primary	0.37	3.1
115	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	16	SLCO4A1:20:61299541:G	425	296	primary	0.51	2.9
116	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	16	SLCO4A1:20:61299541:G	679	278	primary	0.31	3.45
117	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	16	SLCO4A1:20:61299541:G	440	295	primary	0.44	3.1
118	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	16	SLCO4A1:20:61299541:G	478	291	primary	0.45	3.05
119	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	17	NPAP1:15:24924365:T	256	205	metastasis	0.6	3.05
120	1	CRUK0343_SU_LN1	1	LN_SU_LN1	17	NPAP1:15:24924365:T	685	779	metastasis	0.73	3.1
121	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	17	NPAP1:15:24924365:T	968	448	primary	0.37	3.1
122	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	17	NPAP1:15:24924365:T	811	570	primary	0.51	2.9
123	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	17	NPAP1:15:24924365:T	1436	114	primary	0.31	3.45
124	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	17	NPAP1:15:24924365:T	868	454	primary	0.44	3.1
125	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	17	NPAP1:15:24924365:T	876	491	primary	0.45	3.05
126	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	18	PRELID2:5:145197358:A	138	93	metastasis	0.6	3.05
127	1	CRUK0343_SU_LN1	1	LN_SU_LN1	18	PRELID2:5:145197358:A	325	363	metastasis	0.73	3.1
128	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	18	PRELID2:5:145197358:A	445	213	primary	0.37	3.1
129	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	18	PRELID2:5:145197358:A	334	258	primary	0.51	2.9
130	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	18	PRELID2:5:145197358:A	535	173	primary	0.31	3.45
131	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	18	PRELID2:5:145197358:A	442	265	primary	0.44	3.1
132	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	18	PRELID2:5:145197358:A	421	241	primary	0.45	3.05
133	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	19	NPC1:18:21118553:G	416	329	metastasis	0.6	3.05
134	1	CRUK0343_SU_LN1	1	LN_SU_LN1	19	NPC1:18:21118553:G	481	537	metastasis	0.73	3.1
135	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	19	NPC1:18:21118553:G	639	276	primary	0.37	3.1
136	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	19	NPC1:18:21118553:G	427	305	primary	0.51	2.9
137	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	19	NPC1:18:21118553:G	729	273	primary	0.31	3.45
138	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	19	NPC1:18:21118553:G	519	316	primary	0.44	3.1
139	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	19	NPC1:18:21118553:G	604	340	primary	0.45	3.05
140	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	20	PHGDH:1:120277267:A	253	187	metastasis	0.6	3.05
141	1	CRUK0343_SU_LN1	1	LN_SU_LN1	20	PHGDH:1:120277267:A	379	397	metastasis	0.73	3.1
142	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	20	PHGDH:1:120277267:A	579	221	primary	0.37	3.1
143	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	20	PHGDH:1:120277267:A	411	313	primary	0.51	2.9
144	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	20	PHGDH:1:120277267:A	680	222	primary	0.31	3.45
145	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	20	PHGDH:1:120277267:A	431	287	primary	0.44	3.1
146	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	20	PHGDH:1:120277267:A	504	285	primary	0.45	3.05
147	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	21	AARS2:6:44281002:G	153	120	metastasis	0.6	3.05
148	1	CRUK0343_SU_LN1	1	LN_SU_LN1	21	AARS2:6:44281002:G	168	171	metastasis	0.73	3.1
149	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	21	AARS2:6:44281002:G	186	126	primary	0.37	3.1
150	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	21	AARS2:6:44281002:G	226	139	primary	0.51	2.9
151	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	21	AARS2:6:44281002:G	258	64	primary	0.31	3.45
152	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	21	AARS2:6:44281002:G	186	109	primary	0.44	3.1
153	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	21	AARS2:6:44281002:G	196	135	primary	0.45	3.05
154	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	22	POMT2:14:77746861:G	199	119	metastasis	0.6	3.05
155	1	CRUK0343_SU_LN1	1	LN_SU_LN1	22	POMT2:14:77746861:G	382	317	metastasis	0.73	3.1
156	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	22	POMT2:14:77746861:G	471	178	primary	0.37	3.1
157	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	22	POMT2:14:77746861:G	390	210	primary	0.51	2.9
158	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	22	POMT2:14:77746861:G	593	145	primary	0.31	3.45
159	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	22	POMT2:14:77746861:G	463	149	primary	0.44	3.1
160	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	22	POMT2:14:77746861:G	480	185	primary	0.45	3.05
161	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	23	SLC12A9:7:100463508:C	677	416	metastasis	0.6	3.05
162	1	CRUK0343_SU_LN1	1	LN_SU_LN1	23	SLC12A9:7:100463508:C	718	580	metastasis	0.73	3.1
163	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	23	SLC12A9:7:100463508:C	908	188	primary	0.37	3.1
164	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	23	SLC12A9:7:100463508:C	735	275	primary	0.51	2.9
165	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	23	SLC12A9:7:100463508:C	1045	259	primary	0.31	3.45
166	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	23	SLC12A9:7:100463508:C	777	210	primary	0.44	3.1
167	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	23	SLC12A9:7:100463508:C	884	267	primary	0.45	3.05
168	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	24	PSTPIP2:18:43620869:G	49	21	metastasis	0.6	3.05
169	1	CRUK0343_SU_LN1	1	LN_SU_LN1	24	PSTPIP2:18:43620869:G	109	87	metastasis	0.73	3.1
170	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	24	PSTPIP2:18:43620869:G	204	47	primary	0.37	3.1
171	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	24	PSTPIP2:18:43620869:G	196	64	primary	0.51	2.9
172	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	24	PSTPIP2:18:43620869:G	261	2	primary	0.31	3.45
173	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	24	PSTPIP2:18:43620869:G	170	63	primary	0.44	3.1
174	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	24	PSTPIP2:18:43620869:G	192	54	primary	0.45	3.05
175	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	25	GPHN:14:66974332:A	393	208	metastasis	0.6	3.05
176	1	CRUK0343_SU_LN1	1	LN_SU_LN1	25	GPHN:14:66974332:A	408	323	metastasis	0.73	3.1
177	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	25	GPHN:14:66974332:A	533	221	primary	0.37	3.1
178	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	25	GPHN:14:66974332:A	500	219	primary	0.51	2.9
179	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	25	GPHN:14:66974332:A	604	162	primary	0.31	3.45
180	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	25	GPHN:14:66974332:A	406	186	primary	0.44	3.1
181	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	25	GPHN:14:66974332:A	504	224	primary	0.45	3.05
182	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	26	PET112:4:152682110:C	99	36	metastasis	0.6	3.05
183	1	CRUK0343_SU_LN1	1	LN_SU_LN1	26	PET112:4:152682110:C	90	71	metastasis	0.73	3.1
184	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	26	PET112:4:152682110:C	136	31	primary	0.37	3.1
185	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	26	PET112:4:152682110:C	110	39	primary	0.51	2.9
186	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	26	PET112:4:152682110:C	151	38	primary	0.31	3.45
187	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	26	PET112:4:152682110:C	110	40	primary	0.44	3.1
188	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	26	PET112:4:152682110:C	126	46	primary	0.45	3.05
189	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	27	CASP3:4:185556428:A	50	22	metastasis	0.6	3.05
190	1	CRUK0343_SU_LN1	1	LN_SU_LN1	27	CASP3:4:185556428:A	60	47	metastasis	0.73	3.1
191	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	27	CASP3:4:185556428:A	118	22	primary	0.37	3.1
192	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	27	CASP3:4:185556428:A	61	22	primary	0.51	2.9
193	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	27	CASP3:4:185556428:A	112	17	primary	0.31	3.45
194	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	27	CASP3:4:185556428:A	91	31	primary	0.44	3.1
195	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	27	CASP3:4:185556428:A	85	33	primary	0.45	3.05
196	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	28	IFT122:3:129226733:G	158	85	metastasis	0.6	3.05
197	1	CRUK0343_SU_LN1	1	LN_SU_LN1	28	IFT122:3:129226733:G	391	296	metastasis	0.73	3.1
198	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	28	IFT122:3:129226733:G	440	191	primary	0.37	3.1
199	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	28	IFT122:3:129226733:G	378	197	primary	0.51	2.9
200	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	28	IFT122:3:129226733:G	499	122	primary	0.31	3.45
201	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	28	IFT122:3:129226733:G	404	177	primary	0.44	3.1
202	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	28	IFT122:3:129226733:G	387	214	primary	0.45	3.05
203	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	29	HUWE1:23:53585955:T	57	0	metastasis	0.6	3.05
204	1	CRUK0343_SU_LN1	1	LN_SU_LN1	29	HUWE1:23:53585955:T	155	0	metastasis	0.73	3.1
205	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	29	HUWE1:23:53585955:T	132	53	primary	0.37	3.1
206	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	29	HUWE1:23:53585955:T	163	3	primary	0.51	2.9
207	4	CRUK0343_SU_T1.R3	4	primary_SU_T1.R3	29	HUWE1:23:53585955:T	207	0	primary	0.31	3.45
208	5	CRUK0343_SU_T1.R4	5	primary_SU_T1.R4	29	HUWE1:23:53585955:T	152	0	primary	0.44	3.1
209	6	CRUK0343_SU_T1.R5	6	primary_SU_T1.R5	29	HUWE1:23:53585955:T	110	83	primary	0.45	3.05
210	0	CRUK0343_SU_FLN1	0	LN_SU_FLN1	30	ALDH1L1:3:125833465:C	458	254	metastasis	0.6	3.05
211	1	CRUK0343_SU_LN1	1	LN_SU_LN1	30	ALDH1L1:3:125833465:C	462	347	metastasis	0.73	3.1
212	2	CRUK0343_SU_T1.R1	2	primary_SU_T1.R1	30	ALDH1L1:3:125833465:C	537	184	primary	0.37	3.1
213	3	CRUK0343_SU_T1.R2	3	primary_SU_T1.R2	30	ALDH1L1:3:125833465:C	503	246	primary	0.51	2.9
