	#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var	sample_type	purity	ploidy
155	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	22	SMAD6:15:66996250:G	217	0	metastasis	0.1	3.95
156	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	22	SMAD6:15:66996250:G	167	119	primary	0.45	3.3
157	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	22	SMAD6:15:66996250:G	128	76	primary	0.45	3.3
158	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	22	SMAD6:15:66996250:G	147	86	primary	0.43	3.25
159	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	22	SMAD6:15:66996250:G	145	149	primary	0.39	3.3
160	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	22	SMAD6:15:66996250:G	171	248	primary	0.68	3.35
161	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	23	LCA5:6:80197629:A	51	1	metastasis		
162	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	23	LCA5:6:80197629:A	72	8	metastasis	0.1	3.95
163	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	23	LCA5:6:80197629:A	92	36	primary	0.45	3.3
164	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	23	LCA5:6:80197629:A	75	24	primary	0.45	3.3
165	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	23	LCA5:6:80197629:A	67	21	primary	0.43	3.25
166	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	23	LCA5:6:80197629:A	67	35	primary	0.39	3.3
167	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	23	LCA5:6:80197629:A	48	62	primary	0.68	3.35
168	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	24	TENM2:5:167420150:G	233	0	metastasis		
169	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	24	TENM2:5:167420150:G	232	0	metastasis	0.1	3.95
170	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	24	TENM2:5:167420150:G	215	114	primary	0.45	3.3
171	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	24	TENM2:5:167420150:G	159	87	primary	0.45	3.3
172	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	24	TENM2:5:167420150:G	191	71	primary	0.43	3.25
173	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	24	TENM2:5:167420150:G	152	58	primary	0.39	3.3
174	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	24	TENM2:5:167420150:G	124	160	primary	0.68	3.35
175	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	25	TULP1:6:35477383:C	226	0	metastasis		
176	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	25	TULP1:6:35477383:C	269	1	metastasis	0.1	3.95
177	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	25	TULP1:6:35477383:C	194	122	primary	0.45	3.3
178	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	25	TULP1:6:35477383:C	180	82	primary	0.45	3.3
179	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	25	TULP1:6:35477383:C	136	79	primary	0.43	3.25
180	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	25	TULP1:6:35477383:C	167	78	primary	0.39	3.3
181	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	25	TULP1:6:35477383:C	110	139	primary	0.68	3.35
182	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	26	IAPP:12:21529224:G	187	1	metastasis		
183	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	26	IAPP:12:21529224:G	206	4	metastasis	0.1	3.95
184	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	26	IAPP:12:21529224:G	173	107	primary	0.45	3.3
185	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	26	IAPP:12:21529224:G	156	101	primary	0.45	3.3
186	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	26	IAPP:12:21529224:G	142	59	primary	0.43	3.25
187	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	26	IAPP:12:21529224:G	141	98	primary	0.39	3.3
188	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	26	IAPP:12:21529224:G	114	144	primary	0.68	3.35
189	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	27	ANGPT1:8:108359131:T	81	1	metastasis		
190	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	27	ANGPT1:8:108359131:T	106	5	metastasis	0.1	3.95
191	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	27	ANGPT1:8:108359131:T	113	57	primary	0.45	3.3
192	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	27	ANGPT1:8:108359131:T	79	65	primary	0.45	3.3
193	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	27	ANGPT1:8:108359131:T	93	41	primary	0.43	3.25
194	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	27	ANGPT1:8:108359131:T	95	42	primary	0.39	3.3
195	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	27	ANGPT1:8:108359131:T	64	75	primary	0.68	3.35
196	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	28	PACRG:6:163587230:G	404	0	metastasis		
197	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	28	PACRG:6:163587230:G	479	0	metastasis	0.1	3.95
198	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	28	PACRG:6:163587230:G	485	166	primary	0.45	3.3
199	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	28	PACRG:6:163587230:G	397	116	primary	0.45	3.3
200	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	28	PACRG:6:163587230:G	311	112	primary	0.43	3.25
201	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	28	PACRG:6:163587230:G	349	180	primary	0.39	3.3
202	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	28	PACRG:6:163587230:G	236	272	primary	0.68	3.35
203	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	29	FXR1:3:180651307:A	211	10	metastasis		
204	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	29	FXR1:3:180651307:A	228	32	metastasis	0.1	3.95
205	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	29	FXR1:3:180651307:A	234	108	primary	0.45	3.3
206	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	29	FXR1:3:180651307:A	166	84	primary	0.45	3.3
207	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	29	FXR1:3:180651307:A	152	59	primary	0.43	3.25
208	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	29	FXR1:3:180651307:A	153	92	primary	0.39	3.3
209	6	CRUK0412_SU_T1.R5	6	primary_SU_T1.R5	29	FXR1:3:180651307:A	92	104	primary	0.68	3.35
210	0	CRUK0412_SU_FLN3	0	LN_SU_FLN3	30	LRTOMT:11:71819680:C	519	10	metastasis		
211	1	CRUK0412_SU_FLN4	1	LN_SU_FLN4	30	LRTOMT:11:71819680:C	709	42	metastasis	0.1	3.95
212	2	CRUK0412_SU_T1.R1	2	primary_SU_T1.R1	30	LRTOMT:11:71819680:C	427	226	primary	0.45	3.3
213	3	CRUK0412_SU_T1.R2	3	primary_SU_T1.R2	30	LRTOMT:11:71819680:C	368	221	primary	0.45	3.3
214	4	CRUK0412_SU_T1.R3	4	primary_SU_T1.R3	30	LRTOMT:11:71819680:C	306	136	primary	0.43	3.25
215	5	CRUK0412_SU_T1.R4	5	primary_SU_T1.R4	30	LRTOMT:11:71819680:C	307	140	primary	0.39	3.3
